,Timestamp,Latitude,Longitude,Altitude,Speed_gps,trafficflow_reducedspeed,trafficflow_confidence,freeflow_speed,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,Max_Emotion,ts,expressed_emotion,road_type,max_speed,lanes,weather_time,weather_term,feeltemp_outside,windspeed,cloud_coverage
204,2021-03-06 11:23:40.000031232,48.72213198341069,11.439895752809534,367.52172918897116,8.114917368870517,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.0,0.995,0.003,0.0,neutral,2021-03-06 11:23:40.000031232,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
205,2021-03-06 11:23:41.000033617,48.72220462733707,11.439931270288096,367.7297400915995,8.64058162760178,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.001,0.988,0.006,0.0,neutral,2021-03-06 11:23:41.000033617,neutral,path,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
206,2021-03-06 11:23:42.000034809,48.72228895531556,11.439974403804948,367.64680895674974,9.561945832230762,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.001,0.981,0.017,0.0,neutral,2021-03-06 11:23:42.000034809,neutral,path,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
207,2021-03-06 11:23:43.000035763,48.72236815356585,11.440018903466651,367.78204417414963,9.380781041320782,0.0,1.0,133.0,0.0,0.012,0.0,0.0,0.018000000000000002,0.963,0.008,0.0,neutral,2021-03-06 11:23:43.000035763,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
208,2021-03-06 11:23:44.000038147,48.72244969137586,11.440065201037926,367.8294499386101,9.658147307861066,0.0,1.0,133.0,0.0,0.006999999999999999,0.0,0.0,0.011000000000000001,0.978,0.004,0.0,neutral,2021-03-06 11:23:44.000038147,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
209,2021-03-06 11:23:45.000039577,48.7225339661486,11.440114133095625,367.63191144820297,10.14999847067215,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.002,0.988,0.006,0.0,neutral,2021-03-06 11:23:45.000039577,neutral,residential,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
210,2021-03-06 11:23:46.000041246,48.722622054384956,11.440167097262135,367.5480699436738,10.598133006599497,0.0,1.0,133.0,0.0,0.005,0.0,0.0,0.049,0.945,0.002,0.0,neutral,2021-03-06 11:23:46.000041246,neutral,residential,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
211,2021-03-06 11:23:47.000041962,48.72271464624364,11.44021993933006,367.6780711049213,11.087174169472396,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.001,0.995,0.002,0.0,neutral,2021-03-06 11:23:47.000041962,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
212,2021-03-06 11:23:48.000044584,48.72281195469372,11.440273987538204,367.7045112624765,11.496745841556384,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,neutral,2021-03-06 11:23:48.000044584,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
213,2021-03-06 11:23:49.000046253,48.72290915079051,11.440329797087527,367.37041370477516,11.730610461808212,0.0,1.0,133.0,0.0,0.006,0.0,0.0,0.008,0.985,0.001,0.0,neutral,2021-03-06 11:23:49.000046253,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
214,2021-03-06 11:23:50.000047445,48.7230092984052,11.44038369612988,367.34883080609137,11.930450140092564,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.009000000000000001,0.988,0.001,0.0,neutral,2021-03-06 11:23:50.000047445,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
215,2021-03-06 11:23:51.000048399,48.72311179628888,11.440435504918726,366.9877245165408,12.008609088930314,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.005,0.9890000000000001,0.001,0.0,neutral,2021-03-06 11:23:51.000048399,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
216,2021-03-06 11:23:52.000050783,48.723209626951075,11.440486752493769,367.1615538978949,11.735646540906306,0.0,1.0,133.0,0.0,0.003,0.0,0.0,0.006,0.985,0.006999999999999999,0.0,neutral,2021-03-06 11:23:52.000050783,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
217,2021-03-06 11:23:53.000052214,48.723307781760425,11.440529811332564,366.9708569860086,11.375548199317773,0.0,1.0,133.0,0.0,0.006,0.0,0.0,0.001,0.991,0.002,0.0,neutral,2021-03-06 11:23:53.000052214,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
218,2021-03-06 11:23:54.000053644,48.72340333369812,11.44056854852766,367.0537442704663,11.002728009130061,0.0,1.0,133.0,0.0,0.013999999999999999,0.0,0.0,0.008,0.975,0.003,0.0,neutral,2021-03-06 11:23:54.000053644,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
219,2021-03-06 11:23:55.000055552,48.72349331849682,11.440606969337573,366.9790199799463,10.579700706571039,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.008,0.987,0.001,0.0,neutral,2021-03-06 11:23:55.000055552,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
220,2021-03-06 11:23:56.000057220,48.72358341499599,11.440639808342695,366.870272195898,10.18142907665066,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.004,0.992,0.002,0.0,neutral,2021-03-06 11:23:56.000057220,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
221,2021-03-06 11:23:57.000058174,48.72366698348025,11.440672108396836,367.1032355604693,9.776325724223874,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.01,0.985,0.001,0.0,neutral,2021-03-06 11:23:57.000058174,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
222,2021-03-06 11:23:58.000059843,48.72375067286311,11.440700458605551,367.05664758291084,9.40800484662179,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.004,0.995,0.0,0.0,neutral,2021-03-06 11:23:58.000059843,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
223,2021-03-06 11:23:59.000061512,48.72382913080141,11.440726882961604,367.21527474187315,8.954977393893369,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,neutral,2021-03-06 11:23:59.000061512,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
224,2021-03-06 11:24:00.000062465,48.72389751378804,11.440749047800471,367.0470329467207,7.998636430219547,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.998,0.0,0.0,neutral,2021-03-06 11:24:00.000062465,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
225,2021-03-06 11:24:01.000064850,48.72395837163002,11.44076837478064,366.99367938749486,7.099063794772067,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.002,0.995,0.002,0.0,neutral,2021-03-06 11:24:01.000064850,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
226,2021-03-06 11:24:02.000065804,48.72401288657379,11.44078491763047,367.05558341462165,6.123167856238482,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.001,0.997,0.001,0.0,neutral,2021-03-06 11:24:02.000065804,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
227,2021-03-06 11:24:03.000068426,48.72405558338219,11.440796347491135,366.7883952278644,4.813502943344173,0.0,1.0,133.0,0.0,0.011000000000000001,0.0,0.0,0.002,0.98,0.006999999999999999,0.0,neutral,2021-03-06 11:24:03.000068426,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
228,2021-03-06 11:24:04.000069380,48.72408561722253,11.440801151347593,366.53502555936575,3.4794475241863103,0.0,1.0,133.0,0.0,0.003,0.0,0.0,0.001,0.991,0.005,0.0,neutral,2021-03-06 11:24:04.000069380,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
229,2021-03-06 11:24:05.000070810,48.724107783696496,11.440806701971596,366.4107281360775,2.826835679819584,0.0,1.0,133.0,0.0,0.008,0.0,0.0,0.004,0.988,0.001,0.0,neutral,2021-03-06 11:24:05.000070810,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
230,2021-03-06 11:24:06.000071526,48.72412585354826,11.44081188989018,366.3410391947255,2.3221955672135643,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.995,0.003,0.0,neutral,2021-03-06 11:24:06.000071526,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
231,2021-03-06 11:24:07.000074148,48.72414165444163,11.44081271648133,366.1666623344645,1.6669123223593043,0.0,1.0,133.0,0.0,0.003,0.0,0.0,0.001,0.993,0.003,0.0,neutral,2021-03-06 11:24:07.000074148,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
232,2021-03-06 11:24:08.000075340,48.72414529690346,11.440812782731571,366.5006330041215,0.0,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.993,0.006,0.0,neutral,2021-03-06 11:24:08.000075340,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
233,2021-03-06 11:24:09.000076771,48.72414917651948,11.44081436644282,366.29249517526483,0.0,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.002,0.987,0.008,0.0,neutral,2021-03-06 11:24:09.000076771,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
234,2021-03-06 11:24:10.000078440,48.72415283086894,11.440815611268166,366.3495971895753,0.0,0.0,1.0,133.0,0.0,0.009000000000000001,0.0,0.0,0.003,0.9670000000000001,0.021,0.0,neutral,2021-03-06 11:24:10.000078440,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
235,2021-03-06 11:24:11.000080109,48.72415562682361,11.440812800746293,366.1821820000186,0.0,0.0,1.0,133.0,0.0,0.006999999999999999,0.0,0.0,0.006999999999999999,0.98,0.005,0.0,neutral,2021-03-06 11:24:11.000080109,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
236,2021-03-06 11:24:12.000081778,48.72415377863121,11.440811732489555,365.65135608240956,0.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,neutral,2021-03-06 11:24:12.000081778,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
237,2021-03-06 11:24:13.000082731,48.72415377863121,11.440811732489555,365.65135608240956,0.0,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.001,0.992,0.005,0.0,neutral,2021-03-06 11:24:13.000082731,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
238,2021-03-06 11:24:14.000084400,48.72415377863121,11.440811732489555,365.65135608240956,0.0,0.0,1.0,133.0,0.0,0.035,0.0,0.0,0.001,0.963,0.001,0.0,neutral,2021-03-06 11:24:14.000084400,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
239,2021-03-06 11:24:15.000086308,48.72415377863121,11.440811732489555,365.65135608240956,0.0,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.001,0.995,0.001,0.0,neutral,2021-03-06 11:24:15.000086308,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
240,2021-03-06 11:24:16.000087738,48.72415377863121,11.440811732489555,365.65135608240956,0.0,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0,neutral,2021-03-06 11:24:16.000087738,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
241,2021-03-06 11:24:17.000089645,48.72415356730611,11.440815393467073,364.2006395803765,0.0,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.0,0.9940000000000001,0.003,0.0,neutral,2021-03-06 11:24:17.000089645,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
242,2021-03-06 11:24:18.000091076,48.72416139763057,11.440818426010336,364.4232148565352,0.0,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.001,0.992,0.003,0.0,neutral,2021-03-06 11:24:18.000091076,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
243,2021-03-06 11:24:19.000092268,48.72418923960554,11.440829501532715,364.7892563557252,2.4690986898399854,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.0,0.917,0.081,0.0,neutral,2021-03-06 11:24:19.000092268,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
244,2021-03-06 11:24:20.000092983,48.724228568973615,11.440839800742127,364.69590807054186,3.9366878889517953,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,neutral,2021-03-06 11:24:20.000092983,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
245,2021-03-06 11:24:21.000095367,48.72426725637394,11.440846758071745,364.98475863505166,4.135357433232578,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,neutral,2021-03-06 11:24:21.000095367,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
246,2021-03-06 11:24:22.000096798,48.72431361353954,11.440854737988428,365.02535965200514,5.217844371729164,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.124,0.872,0.0,0.0,neutral,2021-03-06 11:24:22.000096798,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
247,2021-03-06 11:24:23.000098467,48.724380454043036,11.440863378263307,365.0055270148441,7.066767698344412,0.0,1.0,133.0,0.0,0.005,0.0,0.0,0.013000000000000001,0.981,0.001,0.0,neutral,2021-03-06 11:24:23.000098467,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
248,2021-03-06 11:24:24.000099659,48.72445649878047,11.440873755360807,365.2238552710042,8.60538058008848,0.0,1.0,133.0,0.0,0.006999999999999999,0.0,0.0,0.046,0.9470000000000001,0.0,0.0,neutral,2021-03-06 11:24:24.000099659,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
249,2021-03-06 11:24:25.000101089,48.724533057418135,11.440892592423339,365.0666648903862,8.633969085563274,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.016,0.982,0.0,0.0,neutral,2021-03-06 11:24:25.000101089,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
250,2021-03-06 11:24:26.000102520,48.72460814989797,11.440921773859994,364.8756739040837,8.410406712554563,0.0,1.0,133.0,0.0,0.003,0.0,0.0,0.006,0.99,0.0,0.0,neutral,2021-03-06 11:24:26.000102520,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
251,2021-03-06 11:24:27.000104427,48.72468959961359,11.44093806292126,365.3724102135748,9.077398080080117,0.0,1.0,133.0,0.0,0.003,0.0,0.0,0.071,0.925,0.001,0.0,neutral,2021-03-06 11:24:27.000104427,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
252,2021-03-06 11:24:28.000105858,48.724779969060194,11.44095421064975,365.20771877095115,10.034625446794607,0.0,1.0,133.0,0.0,0.004,0.0,0.0,0.052000000000000005,0.943,0.001,0.0,neutral,2021-03-06 11:24:28.000105858,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
253,2021-03-06 11:24:29.000107050,48.72487817864503,11.440964326601485,365.5007492564618,10.677706760382693,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.061,0.937,0.0,0.0,neutral,2021-03-06 11:24:29.000107050,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
254,2021-03-06 11:24:30.000109196,48.72497026654381,11.440979288710661,365.51318669412285,10.720237394695383,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,neutral,2021-03-06 11:24:30.000109196,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
255,2021-03-06 11:24:31.000110149,48.72507000828961,11.440988031455564,365.7113380897789,10.87107093304675,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.042,0.9570000000000001,0.0,0.0,neutral,2021-03-06 11:24:31.000110149,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
256,2021-03-06 11:24:32.000111580,48.725171959103044,11.440995666368742,365.4033023444936,11.13200654515045,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.06,0.9390000000000001,0.0,0.0,neutral,2021-03-06 11:24:32.000111580,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
257,2021-03-06 11:24:33.000113487,48.72527218750898,11.44100509625777,365.5541479755194,11.048981550682573,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.031,0.9690000000000001,0.0,0.0,neutral,2021-03-06 11:24:33.000113487,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
258,2021-03-06 11:24:34.000114918,48.725370781855574,11.441011080287087,365.61499174404884,10.894694720553208,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.051,0.9470000000000001,0.001,0.0,neutral,2021-03-06 11:24:34.000114918,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
259,2021-03-06 11:24:35.000116348,48.72546774087096,11.441014014835849,366.09867194853723,10.88392413495222,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.987,0.0,0.0,neutral,2021-03-06 11:24:35.000116348,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
260,2021-03-06 11:24:35.999738216,48.725565069103105,11.441017275289251,366.0670988317579,10.749433940737466,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.069,0.93,0.0,0.0,neutral,2021-03-06 11:24:35.999738216,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
261,2021-03-06 11:24:36.999738216,48.72566550224146,11.441022337655564,366.352678113617,10.991071978984325,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,neutral,2021-03-06 11:24:36.999738216,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
262,2021-03-06 11:24:37.999732018,48.725768234222876,11.441037138538249,366.2036830633879,11.318606386793775,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.003,0.997,0.0,0.0,neutral,2021-03-06 11:24:37.999732018,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
263,2021-03-06 11:24:38.999738216,48.72586522908066,11.44106595496506,366.659738172777,11.030607820008417,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.006999999999999999,0.991,0.0,0.0,neutral,2021-03-06 11:24:38.999738216,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
264,2021-03-06 11:24:39.999735355,48.725954882859405,11.441104553283687,366.5315769677982,10.530355951715975,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.001,0.9990000000000001,0.001,0.0,neutral,2021-03-06 11:24:39.999735355,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
265,2021-03-06 11:24:40.999743938,48.726031635283405,11.441155874434116,366.5402916902676,9.502347846552496,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.003,0.9890000000000001,0.006999999999999999,0.0,neutral,2021-03-06 11:24:40.999743938,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
266,2021-03-06 11:24:41.999744177,48.72607462687171,11.441201907599012,366.1771565144882,6.244535847669336,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,neutral,2021-03-06 11:24:41.999744177,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
267,2021-03-06 11:24:42.999746084,48.726098915373534,11.441226663334243,366.289800095372,3.7001551933686976,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,neutral,2021-03-06 11:24:42.999746084,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
268,2021-03-06 11:24:43.999739170,48.72610913048776,11.441243544908993,365.837083988823,2.064849100277595,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.006999999999999999,0.99,0.001,0.0,neutral,2021-03-06 11:24:43.999739170,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
269,2021-03-06 11:24:44.999746323,48.72611177192663,11.441246454764945,365.8074690252543,0.0,0.0,1.0,133.0,0.0,0.003,0.0,0.0,0.001,0.995,0.001,0.0,neutral,2021-03-06 11:24:44.999746323,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
270,2021-03-06 11:24:45.999748468,48.72612317054698,11.441256190992085,365.9815357746557,0.0,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.003,0.996,0.0,0.0,neutral,2021-03-06 11:24:45.999748468,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
271,2021-03-06 11:24:46.999759912,48.726146268456866,11.441279256944235,366.408297422342,1.9950006563820333,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.006999999999999999,0.992,0.0,0.0,neutral,2021-03-06 11:24:46.999759912,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
272,2021-03-06 11:24:47.999763966,48.72616986271846,11.441307717846296,366.55417906120425,2.881140621884712,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0,neutral,2021-03-06 11:24:47.999763966,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
273,2021-03-06 11:24:48.999773502,48.726187208122,11.441328251107931,365.89897065609694,2.4452442839574706,0.0,1.0,133.0,0.0,0.022000000000000002,0.0,0.0,0.008,0.9690000000000001,0.001,0.0,neutral,2021-03-06 11:24:48.999773502,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
274,2021-03-06 11:24:49.999773502,48.72619740399208,11.441345648947067,365.72430183924735,1.9706998119636547,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.003,0.995,0.001,0.0,neutral,2021-03-06 11:24:49.999773502,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
275,2021-03-06 11:24:50.999781609,48.72620832603664,11.441360441109715,365.85272062849253,1.708585039265366,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,neutral,2021-03-06 11:24:50.999781609,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
276,2021-03-06 11:24:51.999782562,48.72621954091714,11.441375819994311,365.88450851198286,1.5124208370362175,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.069,0.9309999999999999,0.0,0.0,neutral,2021-03-06 11:24:51.999782562,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
277,2021-03-06 11:24:52.999789715,48.72621769131436,11.44138028076079,365.7876372458412,0.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happiness,2021-03-06 11:24:52.999789715,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
278,2021-03-06 11:24:53.999789715,48.726224102042615,11.441386379956914,365.9369622375816,0.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.0,happiness,2021-03-06 11:24:53.999789715,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
279,2021-03-06 11:24:54.999799252,48.72622310914762,11.441389809866994,365.73614885006106,0.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,happiness,2021-03-06 11:24:54.999799252,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
280,2021-03-06 11:24:55.999808550,48.72622310914762,11.441389809866994,365.73614885006106,0.0,0.0,1.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happiness,2021-03-06 11:24:55.999808550,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
281,2021-03-06 11:24:56.999818802,48.72622812007774,11.4413919281745,365.9041364779696,0.0,0.0,1.0,133.0,0.0,0.002,0.0,0.0,0.988,0.01,0.0,0.0,happiness,2021-03-06 11:24:56.999818802,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
282,2021-03-06 11:24:57.999826908,48.726240433854294,11.441418266770885,365.93439071439207,1.986332981508395,0.0,1.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happiness,2021-03-06 11:24:57.999826908,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
283,2021-03-06 11:24:58.999835730,48.72626082432551,11.441465143520533,366.00585453491664,3.614134838641732,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.23800000000000002,0.76,0.0,0.0,neutral,2021-03-06 11:24:58.999835730,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
284,2021-03-06 11:24:59.999843359,48.72628737051589,11.441526723666234,365.9690020894632,4.771903750575995,0.0,1.0,133.0,0.0,0.0,0.0,0.0,0.496,0.503,0.0,0.0,neutral,2021-03-06 11:24:59.999843359,neutral,secondary,50.0,2.0,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
285,2021-03-06 11:25:00.999851465,48.72630913404972,11.441587060250745,366.2654390549287,4.9692700537816314,0.0,1.0,133.0,0.0,0.001,0.0,0.0,0.627,0.3720000000000001,0.0,0.0,happiness,2021-03-06 11:25:00.999851465,neutral,service,,,2021-03-06T12:51:00+00:00,Mostly sunny,0.7,13.0,11
