,Timestamp,Latitude,Longitude,Altitude,Speed_gps,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,Max_Emotion,ts,expressed_emotion,road_type,max_speed,lanes,weather_time,weather_term,feeltemp_outside,windspeed,cloud_coverage,trafficflow_reducedspeed,trafficflow_confidence,freeflow_speed
15,2021-03-07 12:12:49.000927925,48.784183771400365,9.177525146473013,249.93389558354286,9.1299467086792,0.001,0.0,0.0,0.001,0.004,0.975,0.011000000000000001,0.009000000000000001,neutral,2021-03-07 12:12:49.000927925,,secondary,40.0,2.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
16,2021-03-07 12:12:50.000894547,48.78421618962211,9.177628548553267,249.93389515832988,9.1299467086792,0.0,0.0,0.0,0.0,0.008,0.99,0.001,0.001,neutral,2021-03-07 12:12:50.000894547,,secondary,40.0,2.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
17,2021-03-07 12:12:51.000866413,48.78425003724708,9.17773635537076,249.92065659041802,8.769691467285156,0.0,0.0,0.0,0.0,0.005,0.993,0.001,0.001,neutral,2021-03-07 12:12:51.000866413,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
18,2021-03-07 12:12:52.000832081,48.784284899343774,9.177845035436363,249.89455856370486,8.496016502380371,0.0,0.0,0.0,0.0,0.001,0.992,0.006,0.001,neutral,2021-03-07 12:12:52.000832081,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
19,2021-03-07 12:12:53.000797749,48.784317259719295,9.177945916567607,249.86629568486168,8.496016502380371,,,,,,,,,neutral,2021-03-07 12:12:53.000797749,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
20,2021-03-07 12:12:54.000759363,48.784340259168474,9.178038577973387,249.8106800903368,7.800948143005371,0.002,0.001,0.0,0.001,0.016,0.893,0.085,0.002,neutral,2021-03-07 12:12:54.000759363,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
21,2021-03-07 12:12:55.000722170,48.78433970780323,9.178099735668175,249.7274451910405,7.400749683380128,0.0,0.001,0.0,0.0,0.096,0.887,0.016,0.0,neutral,2021-03-07 12:12:55.000722170,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
22,2021-03-07 12:12:56.000687599,48.784349491841326,9.17817893222007,249.63005004583752,6.466165065765381,0.001,0.001,0.0,0.0,0.19399999999999998,0.7909999999999999,0.012,0.001,neutral,2021-03-07 12:12:56.000687599,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
23,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
24,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
25,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
26,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
27,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
28,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
29,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
30,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
31,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
32,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
33,2021-03-07 12:12:57.000652552,48.784356923655174,9.178239088775078,249.5378032070984,3.9674344062805176,0.001,0.0,0.0,0.0,0.011000000000000001,0.981,0.006,0.001,neutral,2021-03-07 12:12:57.000652552,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
34,2021-03-07 12:12:58.000622034,48.78443412148538,9.178258767953343,249.4554919753729,3.9674344062805176,0.001,0.001,0.0,0.0,0.064,0.889,0.045,0.0,neutral,2021-03-07 12:12:58.000622034,,footway,,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
35,2021-03-07 12:13:01.000540018,48.784382624341184,9.178385712821918,249.24639491839758,2.7709636688232417,0.001,0.0,0.0,0.0,0.002,0.9840000000000001,0.013000000000000001,0.0,neutral,2021-03-07 12:13:01.000540018,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
36,2021-03-07 12:13:01.000540018,48.784382624341184,9.178385712821918,249.24639491839758,2.7709636688232417,0.001,0.0,0.0,0.0,0.002,0.9840000000000001,0.013000000000000001,0.0,neutral,2021-03-07 12:13:01.000540018,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
37,2021-03-07 12:13:01.788071156,48.784382624341184,9.178385712821918,249.24639491839758,2.7709636688232417,0.0,0.0,0.0,0.0,0.006999999999999999,0.9740000000000001,0.018000000000000002,0.0,neutral,2021-03-07 12:13:01.788071156,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
38,2021-03-07 12:13:02.000516891,48.784372809693934,9.178411472540489,249.17369306544816,0.19094091653823853,0.0,0.0,0.0,0.0,0.002,0.988,0.009000000000000001,0.0,neutral,2021-03-07 12:13:02.000516891,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
39,2021-03-07 12:13:03.000494956,48.784357878538415,9.17840182627503,249.1014112834735,0.08455947041511536,0.001,0.001,0.0,0.0,0.004,0.7959999999999999,0.19699999999999998,0.0,neutral,2021-03-07 12:13:03.000494956,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
40,2021-03-07 12:13:04.000473499,48.784342154128964,9.178393938353073,249.03057226543228,0.05782438069581985,0.0,0.001,0.0,0.0,0.006,0.8109999999999999,0.182,0.0,neutral,2021-03-07 12:13:04.000473499,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
41,2021-03-07 12:13:05.000452280,48.78432584669159,9.178390441404243,248.9608113616751,0.2117359638214112,0.0,0.001,0.0,0.001,0.001,0.675,0.321,0.0,neutral,2021-03-07 12:13:05.000452280,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
42,2021-03-07 12:13:06.000433922,48.78431599456536,9.178384030280435,248.8912681326275,0.1039511114358902,0.001,0.001,0.0,0.0,0.001,0.76,0.237,0.0,neutral,2021-03-07 12:13:06.000433922,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
43,2021-03-07 12:13:07.000415564,48.784308715382004,9.178375996239119,248.8253996251524,0.03960387408733368,0.001,0.001,0.0,0.0,0.0,0.961,0.037000000000000005,0.0,neutral,2021-03-07 12:13:07.000415564,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
44,2021-03-07 12:13:08.000399113,48.78429992081333,9.178370075713904,248.76465017674863,0.10801931470632553,0.0,0.0,0.0,0.0,0.0,0.963,0.036000000000000004,0.0,neutral,2021-03-07 12:13:08.000399113,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
45,2021-03-07 12:13:09.000383854,48.78429212102448,9.178364657321154,248.70776346433013,0.19394022226333613,0.004,0.0,0.0,0.0,0.001,0.865,0.129,0.0,neutral,2021-03-07 12:13:09.000383854,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
46,2021-03-07 12:13:10.000368595,48.78429472813821,9.178362565126907,248.65464132140858,0.04982941597700119,0.001,0.0,0.0,0.0,0.0,0.966,0.032,0.0,neutral,2021-03-07 12:13:10.000368595,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
47,2021-03-07 12:13:11.000354290,48.78429556349394,9.178363336503994,248.60856982977268,0.03328552097082138,0.002,0.0,0.0,0.0,0.0,0.9590000000000001,0.038,0.0,neutral,2021-03-07 12:13:11.000354290,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
48,2021-03-07 12:13:12.000341892,48.78429412975081,9.178360172259108,248.5678451268982,0.07235149294137955,0.002,0.001,0.0,0.0,0.001,0.8320000000000001,0.16399999999999998,0.0,neutral,2021-03-07 12:13:12.000341892,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
49,2021-03-07 12:13:13.000329494,48.78429185871249,9.178360771080417,248.53163764684516,0.08579879999160768,0.0,0.001,0.0,0.0,0.001,0.9620000000000001,0.036000000000000004,0.0,neutral,2021-03-07 12:13:13.000329494,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
50,2021-03-07 12:13:14.000318050,48.784293146643975,9.178361474061738,248.49832634708198,0.02628614753484726,0.001,0.0,0.0,0.0,0.001,0.9540000000000001,0.044000000000000004,0.0,neutral,2021-03-07 12:13:14.000318050,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
51,2021-03-07 12:13:15.000306606,48.78429209839139,9.178364600410386,248.4688752219885,0.037145987153053284,0.003,0.001,0.0,0.0,0.002,0.94,0.053,0.0,neutral,2021-03-07 12:13:15.000306606,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
52,2021-03-07 12:13:16.000296116,48.784287626484364,9.178366977281243,248.44159539268227,0.07558324933052063,0.003,0.001,0.0,0.0,0.001,0.9059999999999999,0.08900000000000001,0.0,neutral,2021-03-07 12:13:16.000296116,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
53,2021-03-07 12:13:17.000286102,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.002,0.001,0.0,0.0,0.001,0.912,0.084,0.0,neutral,2021-03-07 12:13:17.000286102,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
54,2021-03-07 12:13:18.000276804,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.004,0.0,0.0,0.0,0.001,0.955,0.04,0.0,neutral,2021-03-07 12:13:18.000276804,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
55,2021-03-07 12:13:19.000267982,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.004,0.002,0.003,0.001,0.491,0.445,0.053,0.001,happiness,2021-03-07 12:13:19.000267982,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
56,2021-03-07 12:13:20.000259875,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.001,0.0,0.893,0.027999999999999997,0.077,0.0,happiness,2021-03-07 12:13:20.000259875,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
57,2021-03-07 12:13:21.000251292,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.001,0.0,0.0,0.902,0.092,0.005,0.0,happiness,2021-03-07 12:13:21.000251292,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
58,2021-03-07 12:13:22.000244616,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.003,0.0,0.0,0.225,0.764,0.008,0.0,neutral,2021-03-07 12:13:22.000244616,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
59,2021-03-07 12:13:23.000236988,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.002,0.9940000000000001,0.004,0.0,neutral,2021-03-07 12:13:23.000236988,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
60,2021-03-07 12:13:24.000230551,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.001,0.0,0.0,0.037000000000000005,0.958,0.003,0.0,neutral,2021-03-07 12:13:24.000230551,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
61,2021-03-07 12:13:25.000223637,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.001,0.0,0.0,0.179,0.818,0.001,0.0,neutral,2021-03-07 12:13:25.000223637,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
62,2021-03-07 12:13:26.000218391,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.001,0.0,0.0,0.312,0.685,0.001,0.0,neutral,2021-03-07 12:13:26.000218391,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
63,2021-03-07 12:13:27.000212193,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.23800000000000002,0.7609999999999999,0.0,0.001,neutral,2021-03-07 12:13:27.000212193,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
64,2021-03-07 12:13:28.000206947,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.001,0.0,0.0,0.153,0.845,0.001,0.0,neutral,2021-03-07 12:13:28.000206947,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
65,2021-03-07 12:13:29.000201225,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.039,0.96,0.001,0.0,neutral,2021-03-07 12:13:29.000201225,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
66,2021-03-07 12:13:30.000197411,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.002,0.996,0.002,0.0,neutral,2021-03-07 12:13:30.000197411,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
67,2021-03-07 12:13:31.000191927,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.004,0.99,0.005,0.0,neutral,2021-03-07 12:13:31.000191927,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
68,2021-03-07 12:13:32.000188351,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.988,0.004,0.0,neutral,2021-03-07 12:13:32.000188351,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
69,2021-03-07 12:13:33.000184059,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.002,0.995,0.003,0.0,neutral,2021-03-07 12:13:33.000184059,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
70,2021-03-07 12:13:34.000179291,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.002,0.995,0.003,0.0,neutral,2021-03-07 12:13:34.000179291,,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
71,2021-03-07 12:13:35.000174522,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.002,0.992,0.006,0.0,neutral,2021-03-07 12:13:35.000174522,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
72,2021-03-07 12:13:36.000171661,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.0,0.0,0.0,0.0,0.001,0.98,0.019,0.0,neutral,2021-03-07 12:13:36.000171661,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
73,2021-03-07 12:13:37.000168324,48.784287626484364,9.178366977281243,248.44159539268227,0.0,0.001,0.001,0.0,0.0,0.005,0.988,0.004,0.001,neutral,2021-03-07 12:13:37.000168324,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
74,2021-03-07 12:13:38.000164032,48.784277720324354,9.178370666833526,248.2109951086061,0.3465732932090759,0.0,0.001,0.0,0.0,0.028999999999999998,0.968,0.003,0.0,neutral,2021-03-07 12:13:38.000164032,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
75,2021-03-07 12:13:39.000161171,48.784269659537976,9.178381877868963,248.2038261801721,0.3465732932090759,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,happiness,2021-03-07 12:13:39.000161171,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
76,2021-03-07 12:13:40.000157833,48.78425064190531,9.178421494717297,248.19091446311,2.283416986465454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,happiness,2021-03-07 12:13:40.000157833,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
77,2021-03-07 12:13:41.000154972,48.784221353434276,9.178478830260692,248.16009753456783,4.7778801918029785,,,,,,,,,neutral,2021-03-07 12:13:41.000154972,neutral,secondary,40.0,,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
78,2021-03-07 12:13:42.000152826,48.7841950577299,9.178549906255032,248.0991453583152,6.239644527435303,0.0,0.004,0.0,0.0,0.9329999999999999,0.063,0.0,0.0,happiness,2021-03-07 12:13:42.000152826,neutral,secondary,40.0,3.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
79,2021-03-07 12:13:43.000149727,48.784162557439174,9.178622776608073,248.00271505768208,6.964323043823242,0.0,0.004,0.0,0.0,0.753,0.243,0.001,0.0,happiness,2021-03-07 12:13:43.000149727,neutral,secondary,40.0,3.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
80,2021-03-07 12:13:44.825707912,48.78412007378805,9.178698187194707,247.87084912722813,6.964323043823242,0.003,0.022000000000000002,0.002,0.0,0.065,0.835,0.073,0.0,neutral,2021-03-07 12:13:44.825707912,neutral,secondary,40.0,3.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
81,2021-03-07 12:13:45.000143766,48.7840779042877,9.178782324870236,247.74856829590152,7.593435287475586,0.001,0.027000000000000003,0.002,0.0,0.047,0.442,0.48,0.0,sadness,2021-03-07 12:13:45.000143766,neutral,primary_link,40.0,4.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
82,2021-03-07 12:13:46.000141382,48.78403673112812,9.178871344171851,247.63902881140166,7.927135467529298,0.0,0.042,0.0,0.0,0.705,0.252,0.001,0.0,happiness,2021-03-07 12:13:46.000141382,neutral,primary,40.0,3.0,2021-03-07T12:41:00+00:00,Mostly sunny,7.0,7.7,22,0.0,1.0,117.0
